word,emotions
lękotwórczy,1
lękowiec,0
lśniak pospolity,0
lśniak szmaragdeka,0
lśniącoczarny,0
lśnić,1
lśnić się,1
lśniś nawapnik,0
lśniś złotawy,0
lśniś żółtonóg,0
m-c,0
m-commerc,0
m/syn,0
m/s²,0
mA,0
mCi,0
mF,0
mH,0
mL,0
mR,0
mSvus,0
mV,0
mW,0
maa,0
maar,0
macać,0
maceba,0
macedoński,0
macerować,1
macewa,0
macha,1
machajrodon,0
machać,1
macher,1
machia,0
machinalnia,0
machinalny,0
machista,0
machorkowy,0
macierz,1
macierzankowy,0
macierzystość,1
macierzysty,0
macierzyński,1
maciupa,1
maciupeńki,1
maciupki,1
macocha,0
macoszyć,1
macowy,0
maczkowy,1
maczuga skalny,0
maczugowaty,0
maczugowiec,0
maczugowiec błonica,0
maczużnik bojowy,0
maczy,1
madagaskarkowaty,0
madagaskarniczka,0
madejowy,1
maderyzacja,0
madrasa,0
madrepora,0
madreporowiec,0
madrycki,0
madziarski,0
madżlis,0
madżong,0
maestria,1
maestro,0
mafia,1
mafia paliwowy,1
mafijnio,0
mafijny,1
mafioso,1
mafiozo,1
mag,0
magazyn,0
magazyn konsygnacyjny,0
magazynek,0
magazynier,0
magazynierowy,0
magazynowy,0
magdaleński,0
magelanówka,0
magiczna górka,1
magicznia,1
magiczność,1
magiczny,1
magiel,1
magik,1
magisterium,0
magistrala,0
magistrat,0
magistratura,0
maglarnia,0
maglarz,0
maglować,1
maglownia,0
maglowy,1
magma,1
magmatyczny,0
magmowy,1
magnat,0
magnateria,0
magnesowy,0
magnetoelektryczny,0
magneton,0
magneton Bohrativus,0
magneton jądrowy,0
magnetosfera ziemsko,0
magnetostrykcyjny,0
magnetyczna,1
magnetyczny,0
magnetyczny moment dipolowy,0
magnetytowy,0
magnetyzer,0
magnetyzm,1
magnetyzować,1
magnetyzować się,0
magnezja,0
magnezjowy,0
magnezytowy,0
magnituda,0
magnoliowy,0
magot,0
mah jong,0
mahajuga,0
maharadża,0
mahdi,0
mahdysta,0
mahjong,0
mahjongga,0
mahlerolog,0
mahlerowski,0
mahometanin,0
mahoniowy,0
mahr,0
maik,0
mailowy,0
maisty,0
maiż,0
maj,0
majaczenie alkoholowy,0
majaczenie drżenny,0
majaczliwy,1
majaczyć,0
majdan,1
majdanek,0
majdaniarz,1
majdański,0
majerankowy,0
majestat,1
majestatycznie,1
majestatyczność,1
majestatyczny,1
majka lekarski,0
majkonga,0
majkowaty,0
majolikowy,0
majonez,0
majonezowy,0
major,0
majorat,0
majorostwo,0
majorowy,0
majowy,0
majowy pracownik,1
majster,1
majster-klepka,1
majsterkowicz,0
majsternia,0
majsterski,1
majsterstwo,1
majstersztyk,1
majsterzinger,0
majstrować,1
majtki,0
majtkowy,0
majówka,0
mająteczek,0
majątek,1
majątek narodowy,0
majątek nieruchomy,0
majątek obrotowy,0
majątek osobisty,0
majątek ruchomy,0
majątek spadkowy,0
majątek trwały,0
majątek ziemski,0
majątkowy,0
majętność,1
majętny,1
makabra,1
makabreska,1
makabryczny,1
makabrycć,1
makadam,0
makadamowy,0
makaira błękitny,0
makaira niebieski,0
makaira smugowy,0
makajra błękitny,0
makak,0
makak arunachalski,0
makak brodaty,0
makak czarny,0
makak czubaty,0
makak himalajski,0
makak indyjski,0
makak japoński,0
makak jawajski,0
makak lapunder,0
makak magot,0
makak manga,0
makak murzyn,0
makak niedźwiedź,0
makak rezus,0
makak tajwański,0
makak tybetański,0
makak wander,0
makakokształtny,0
makao,0
makaron,0
makaroniarnia,0
makaroniarski,1
makart,0
makatka,0
maki myszka,0
maki rudy,0
maki złocisty,0
maki złoty,0
makia,0
makiawelicznia,1
makiaweliczny,1
makiawelista,1
makiawelistyczny,1
makiawelski,1
makietowy,1
makijażysta,0
makler,0
makowica,0
makowy,0
makrelowy,0
makrobentos,0
makrocząsteczka,0
makroekonomista,0
makrofauna,0
makrofinanse,0
makrohematuria,0
makrokosmiczny,0
makrokosmos,0
makromolekuła,0
makroplatać,0
makropora,0
makroproporcja,0
makroregion,0
makroskala,0
makroskopijnio,0
makroskopowy,0
makrosomia,0
makroświat,0
maks.,0
maksimum,0
maksimum cenowy,0
makswel,0
maksymalista,1
maksymalnia,1
maktrowaty,0
makut,0
makutra,0
malachitowy,0
malajski,0
malakogamia,0
malakolog,0
malamut,0
malarnia,0
malarski,1
malarskość,1
malaryczny,1
malarz,0
malarz pokojowy,0
malec,1
malerizaur,0
maleńki,1
maleństwo,1
malformacja macica,0
malformacja odbytu i odbytnica,0
maligna,1
malinnik,0
malinoisa,0
malinowoczerwony,0
malinowy,0
malinówka,0
malizna,1
malkontencki,1
malkontenctwo,1
malkontent,1
malmignat,0
malowana lala,1
malowanie,0
malowany król,0
malowany władca,0
malowniczość,1
malowniczy,1
maltańczyk,0
maltański,0
maltuzjański,0
maluch,1
maluchny,1
maluczki,1
maluczkość,1
malusi,1
malusieńki,1
maluteńki,1
malutki,1
maluśki,1
malwersacja,1
malwersant,1
malwowy,0
mama,0
mamer,1
mamiciel,1
mamidło,0
maminsynek,1
mamlas,1
mamona,1
mampaloć,0
mamuci,1
mamuna,0
mamutak,0
mana,0
management,0
manat,0
manat azerbejdżański,0
manat azerski,0
manat turkmeński,0
manatki,0
manatowaty,0
manchester terrier,0
mandacik,1
mandapa,0
mandaryn,0
mandarynkowy,0
mandaryński,0
mandat,1
mandat imperatywny,0
mandat karny,1
mandat poselski,0
mandat wolny,0
mandatariusz,0
mandatowy,0
mandiowaty,0
mandryl,0
manduktor,0
mandżurski,0
manekin,1
manele,0
manewra,0
manewrować,1
manewrowość,1
manewrowy,1
maneż,0
mangaba,0
mangaba czarny,0
mangaba oliwkowy,0
mangaba rudoczelny,0
mangaba zwyczajny,0
manganowy,0
mangora,0
mangowiec,0
mangowy,0
mangusta,0
mangusta Dybowski,0
mangusta białoogonowy,0
mangusta błotny,0
mangusta egipski,0
mangusta karłowaty,0
mangusta krabojad,0
mangusta lisi,0
mangusta pręgowany,0
mangusta strojny,0
mangusta urwa,0
mangusta wąskosmuga,0
mangusta złocisty,0
mangustowaty,0
manhattan,0
mania,1
mania wielkość,1
maniacki,1
maniactwo,1
maniak,1
maniakalnia,1
maniakalny,1
manicheisten,0
manichejczyk,0
manicurzystka,0
maniera,1
manierka,0
manieryczność,1
manieryczny,1
manierysta,0
manierzysta,0
manifa,1
manifestacja,1
manifestacyjność,1
manifestacyjny,1
manifestacyjnć,1
manifestant,0
manifestować,0
manikiurzystka,0
manilowy,0
maniokowy,0
manipulacje,0
manipulacyjność,1
manipulacyjny,1
manipulacyjy,1
manipulant,1
manipulator,1
manipulatorski,1
manipulować,1
manipuł,0
maniraptorokształtny,0
mankala,0
mankament,1
manko,1
manna,0
manna z niebo,1
mannowski,0
manowiec,1
mansarda,0
mansardka,0
mansjonarz,0
manszeta,0
mantellowaty,0
mantelzak,0
mantikora,0
manto,0
mantowaty,0
mantyka,1
mantykora,0
mantysa,0
manualnie,0
manualny,0
manuałowy,0
manufaktura,0
manufakturzysta,0
manula,0
maoista,0
maoistowski,0
maoryjski,0
maoryski,0
mapa bitowy,0
mapa piksel,0
marabut,0
maran,0
maraton,0
marazm,1
marazucha,0
marcepanowy,1
marchewka,1
marchewkowy,0
marchia,0
marchion,0
marchołt,1
marchwiane ręka,1
marchwiany,0
marchwiowy,0
marcowy,0
marcowy docent,1
marcowy kawaler,1
marcypanowy,0
marczanik,0
marcówka,0
marengo,0
margaj,0
margaritaa,0
margaryna,0
marginalia,0
marginalizacja,1
marginalnia,1
margines,1
margines społeczny,1
margines wypłacalność,0
marginesowy,1
marginocefal,0
marglisty,0
marglowy,0
margrabia,0
margrabianka,0
margrabina,0
margrabstwo,0
margraf,0
marhować,0
mariacki,0
marianin,0
marianista,0
mariasz,0
mariański,0
mariaż,0
marikultura,0
marina,0
marines,1
marinizm,0
marionetka,1
marionetkowość,1
marionetkowy,1
marka,0
marka estoński,0
marka fiński,0
marka niemiecki,0
marka transferowy,0
marka zamienny,0
market,0
market budowlany,0
marketer,0
marketing,0
marketing afiliacyjny,0
marketing bezpośredni,0
marketing internetowy,0
marketing sieciowy,0
marketingowiec,0
marketingowy,0
markgraf,0
markier,0
markierant,1
markiernia,0
markietan,0
markietanin,0
markietanka,1
markiza,0
markizostwo,0
markotnia,1
markotność,1
markotny,1
markownia,0
markowy,1
marksista,0
marksistowski,0
marlin,0
marlin błękitny,0
marlin niebieski,0
marlin smugowy,0
marlin śródziemnomorski,0
marmit,0
marmolada,0
marmoladowy,0
marmozeta,0
marmozeta biały,0
marmozeta lwi,0
marmozeta zwyczajny,0
marmurkowany,0
marmurkowaty,0
marmurkowy,0
marmurowy,1
marmuzela,1
marnia,1
marnikowaty,0
marnota,1
marnotrawca,1
marnotrawczy,1
marnotrawny,1
marnować,1
marnować się,1
marność,1
marny,1
marny grosz,1
marokański,0
maronicki,0
marowaty,0
marran,0
marsjański,1
marski,0
marskość,0
marskość wątroba,0
marsowaty,1
marsowy,1
marsylski,0
marsz,0
marszałek,0
marszałek-sex,0
marszałkostwo,0
marszałkowy,0
marszałkówna,0
marszczelcowaty,0
marszcznica,0
marszczyć,1
marszczyć się,1
marszruta,0
martenowski,0
martenzyt,0
martini,0
martwa cisza,1
martwa litera,1
martwa woda,0
martwe poła,0
martwe prawy,1
martwiak,0
martwica,0
martwica boczny,0
martwica rozpływny,0
martwica serowaty,0
martwica skrzepowy,0
martwota,1
martwość,1
martwy,1
martwy poród,1
martwy przepis,1
martwy punkt,0
martwy sezon,1
martyrium,0
martyrologicznia,1
martyrologiczny,1
maruda,1
maruder,1
maruderstwo,1
marudnić,1
marudność,1
marudny,1
marudzić,1
marudztwo,1
maryjański,0
maryjność,0
maryjny,0
marykina,0
marynaciarnia,0
marynarka,0
marynarkowy,0
marynarski,0
marynarz,0
marynata,0
marynizm,0
marynować,0
marzea,0
marzec,0
marzenie ściętej głowa,1
marzeniowy,1
marzes,1
marzey,0
marznąć,0
marzyciel,1
marzycielski,1
marzycielskość,1
marzyć,1
marzyć się,1
marzłoć,0
marża,0
marża handlowy,0
marża odsetkowy,0
masa,1
masa Plancki,0
masa atomowy,0
masa cząsteczkowy,0
masa krytyczny,0
masa molowy,0
masa netto,0
masa spadkowy,0
masa spoczynkowy,0
masa startowy,0
masajski,0
masakra,1
masakryczny,1
masakrycć,1
masarnia,0
masarstwo,0
masażysta,0
mascara,0
mascarpon,0
maselniczka,0
masielniczka,0
maska,1
maskara,0
maskarada,0
maskaron,0
maskowatość,0
maskowaty,1
maskulinizować,0
maskulinizować się,0
masochista,1
mason,0
masoneria,0
masoreta,0
masospondyl,0
masowość,1
masowy,1
masowy morderca,1
masoński,0
masońskość,0
masoństwo,1
mastaba,0
mastering,0
mastif,0
mastif angielski,0
mastif brazylijski,0
mastif duński,0
mastif francuski,0
mastif hiszpański,0
mastif japoński,0
mastif neapolitański,0
mastif pirenejski,0
mastif tybetański,0
mastif włoski,0
mastiff,0
mastodont,0
masturbacyjny,0
mastyf,0
mastyf pirenejski,0
mastyf tybetański,0
mastyksowy,0
maswerk,0
masy,1
masyw,0
masyw górski,0
masywn,0
masywność,1
masywny,1
maszer,0
maszkara,1
maszkaron,0
maszopa,0
maszoperia,0
masztab,0
masztalerz,0
maszyna,1
maszyna Turinga,0
maszyna formierski,0
maszyneria,0
maszynista,0
maszynka,1
maszynogodzina,0
maszynownia,0
maszynowy,0
maszynówka,0
masło,0
masło czosnkowy,0
masło shea,0
masłownia,0
masłowy,0
mata,0
mataczyć,1
matador,0
matamatowaty,0
matać,1
matczyność,1
matczyny,1
matczysko,1
matecznik,0
matejkowski,0
matematycznie,1
matematyczność,0
matematyczny,1
matematyczny analfabeta,1
matematyka,0
matera,0
materac skalny,0
materia,0
materialista,1
materialistyczniąć,0
materialnia,0
materialność,0
materialny,0
materiał,1
materiał budowlany,0
materiał siewny,0
materiał zecerski,0
materiałochłonna,1
materiałochłonność,0
materiałooszczędny,1
materiałoznawca,0
matka,1
matka Polęknki,1
matka biologiczny,0
matka chrzestny,0
matka i ojciec,0
matka-Polęknki,1
matkobójca,1
matkobójstwo,1
matowobiały,0
matowobrązowy,0
matowoczarny,0
matowoczerwony,0
matowoniebieski,0
matowopomarańczowy,0
matoworóżowy,0
matowosrebrny,0
matowoszary,0
matowozielony,0
matowożółty,0
matowy,1
matoł,1
matołka,0
matołkowaty,1
matrona,1
matrykuła,0
matrylokalizm,0
matrylokalność,0
matura,0
matura pomostowy,0
matuzalem,0
maty,0
matówka,0
mauretański,0
maurytyjski,0
mauzoleum,0
maxymalnia,0
mazepa,1
mazgaj,1
mazgajowaty,1
mazgajski,1
maziak,0
maziowaty,1
mazisty,0
mazowiecki,0
mazowszański,0
mazurski,0
mazurskość,0
mała czarny,0
mała gastronomia,0
małdrat,0
małe mocarstwo,0
małgiew piaskołaz,0
małgwiowaty,0
małoazjatycki,0
małoduszność,1
małoduszny,1
małodzietność,0
małodć,1
małoformatowy,0
małogabarytowy,0
małokalibrowy,1
małokalorycć,0
małolata,1
małolatka,1
małoletniość,0
małoletność,0
małoletny,0
małomiasteczkowość,1
małomiasteczkowy,1
małomieszczanin,1
małomieszczański,1
małomieszczaństwo,0
małomówny,0
małopolski,0
małopolskość,0
małopłytkowość,0
małorolny,0
małorosyjski,0
małoruski,0
małoseryjny,0
małoskrzydły,0
małosolny,0
małostkowość,1
małostkowy,1
małotonażowy,0
małowartościowy,1
małowierny,1
małowymiarowy,0
małoznaczny,0
małość,1
małpa,1
małpa Nowego Świata,0
małpa człekokształtny,0
małpa ogoniasty,1
małpa szerokonosy,0
małpa wełnisty,0
małpa wąskonosy,0
małpeczka,0
małpi,1
małpi gaja,1
małpiarnia,0
małpiasty,0
małpiatka,0
małpiatki,0
małpiatki lorć,0
małpiszon,1
małpiątko,0
małpić,1
małpię,0
małpka,0
małpo-pie,0
małpokształtny,0
małpolud,1
małpowaty,1
małpożer,0
małpy Nowego Świata,0
małpy Starego Świata,0
małpy człekokształtny,0
małpy szerokonosy,0
małpy wąskonosy,0
małpy właściwy,0
małpy zwierzokształtny,0
mały,1
mały gończy anglo-francuski,0
mały gończy gaskoński,0
mały kraal,0
mały ruch graniczny,0
mały sabotaż,0
małż,0
małżeńska ruletka,1
małżeńskie stadło,0
małżeństwo,0
małżonka,0
małżonkowie,0
małżoraczek,0
małżowy,0
mańkuctwo,1
mańkut,1
maślakowaty,0
maślane oko,1
maślane spojrzenie,1
maślanka,0
maślany,1
maślany rynka,0
maślać,1
maźnica,0
mbar,0
mchowaty,0
mdlić,1
mdławy,1
mdłosłodki,1
mdłość,1
mdły,1
meander,1
meandrowaty,1
meandrowiec,0
meandrowy,0
meandryczny,1
mebibajt,0
mebibit,0
meblarnia,0
meblarstwo,0
meblarz,0
mecenas,1
mecenasostwo,0
mecenasowy,0
mechanicystyczny,0
mechanicznia,0
mechaniczny,0
mechanik pokładowy,0
mechanika,0
mechanistyczniąć,0
mechanistyczny,0
mechanizacja,1
mechanizator rolnictwo,0
mechanizm mnożnikowy,0
mechaty,0
meches,0
mechowiec,0
mechowisko,0
mecz derbowy,0
mecz mistrzowski,0
mecz międzypaństwowy,0
mecz sparingowy,0
mecz towarzyski,0
meczbol,0
meczecik,0
meczet,0
meczeć,0
meczowy,0
medaliernia,0
medalionowy,0
medalista,1
medalowy,1
mediacyjny,0
medialnia,1
medialność,1
medialny,1
mediana,0
mediateka,0
mediator,0
mediewista,0
mediolański,0
mediolitoral,0
medioznawca,0
medium,0
medresa,0
meduza,0
meduza festonowy,0
meduza świecić,0
meduzka słodkowodny,0
medyczny,0
medyk,0
medytacyjny,1
medytacyjnć,1
medytować,0
medyąć,0
medżlis,0
meeting,0
mefista,1
mefistofelesowski,1
mefistofelesowy,1
mefistofeliczny,1
mefistofelowy,1
megabajt,0
megabit,0
megaelektronowolt,0
megaflops,0
megagram,0
megagwiazda,1
megagwiazdor,1
megaherc,0
megalankozaur,0
megalneuzaur,0
megalodon,0
megaloman,1
megalomania,1
megalomański,1
megalozaur,0
megalozauroidy,0
megamarket,0
megamiasto,0
megaom,0
megaparsek,0
megapaskal,0
megapiksel,0
megapikselowy,0
megapolis,0
megasam,0
megaszew litosfera,0
megatona,0
megatona trotyl,0
megatsun,0
megawat,0
megawatogodzina,0
megawolt,0
megawoltowy,0
megiera,1
meistersinger,0
mejlowy,0
mejobentos,0
mejoza,0
mekka,1
meksykańska fala,0
meksykański,0
mel,0
melaminowy,0
melancholia,1
melancholicznia,1
melancholiczność,1
melancholiczny,1
melancholijnio,1
melancholijność,1
melancholijny,1
melancholika,1
melanodermia,0
melanoma,0
melanorozaur,0
melanoza Becker,0
melanż,0
melanżowy,0
melasa,0
melaśnik,0
melepeta,1
meliczny,0
melina,1
meliniarz,1
meliorant,0
meliorator,0
melisowy,0
melodeklamacja,0
melodia,1
melodramat,1
melodramatycznie,1
melodramatyczny,1
melodyczność,0
melodyjniy,1
melodyjność,1
melodyjny,1
melodyka,0
melodyka figuracyjny,0
melodyka instrumentalny,0
melodyka kantylenowy,0
melodyka ornamentalny,0
melodyka wokalny,0
meloman,0
melon,1
melonowy,0
melopeja,0
melorecytacja,0
mema,0
membrana,0
membrana półprzepuszczalny,0
memorabilia,0
memoriał,0
memuarystyka,0
men,0
menacha,0
menadżer,0
menadżerski,0
menaża,0
menażer,0
menażeria,0
menażka,0
menda,1
mendel,0
mendelek,0
mendowaty,1
mendoweszka,0
mendykant,0
menedżer,0
menedżerski,0
menedżment,0
menel,1
menelarnia,1
menelstwo,1
menhaden argentyński,0
menhaden brazylijski,0
menilitowy,0
meningokok,0
meningokokowy,0
mennica,0
mennonita,0
menopauza,0
menstruacja,0
mentalnia,0
mentalnościowy,0
mentalność,0
mentalny,0
mentolowy,0
mentor,1
mentorski,1
mentorstwo,1
menuetowy,0
menzura,0
menzuralnie,0
menzurka,0
mer,0
merchandiser,0
merchandising,0
mereżka,0
meridiana,0
merkantylista,1
merkantylnia,1
merkantylny,1
merobentos,0
merostwo,0
merowy,0
merystem boczny,0
merytoryczny,1
merytorycć,1
mesa,0
mesjanicznia,0
mesjanista,0
mesjanistyczny,0
mesjasz,0
mesjański,0
meskalina,0
messa,0
messidor,0
messyn,0
meszka,0
meszkowaty,0
meta,1
metaarsenian(III) sód,0
metaarsenin sód,0
metaboliczny,0
metadane,0
metafizyczność,1
metafizyczny,1
metafizyka,0
metafizyąć,0
metaforyczność,0
metaforyczny,0
metaforycć,0
metaforyka,0
metaforyzować,0
metaforyzować się,0
metajęzykowy,0
metal,0
metal szlachetny,0
metalicznia,0
metaliczny,0
metalik,0
metalimnion,0
metaliteratura,0
metalogiczny,0
metaloplastyczny,0
metalowiec,0
metalowy,0
metaloznawca,0
metalurg,0
metameria,0
metamiktyczny,0
metanal,0
metaniarz,0
metanobakteria,0
metanogen,0
metanol,0
metaplazja,0
metapsychiczny,0
metapsychika,0
metastabilny,0
metastaza,0
metatekstowy,0
meteopata,0
meteorolog,0
meteoropata,0
meteoryzm,0
metical,0
metka,0
metoda,0
metoda gramatyczno-tłumaczeniowy,0
metoda objawowo-termiczny,0
metoda termiczny,0
metodolog,0
metodologicznia,0
metodyczność,1
metodyczny,1
metodyka,0
metodyąć,1
metojk,0
metopion,0
metr bieżeć,0
metr katolicki,0
metr kwadratowy,0
metr na sekunda,0
metr na sekundę do kwadrat,0
metr sześcienny,0
metrampaż,0
metraż,0
metrażowy,0
metresa,0
metro,0
metrolog,0
metronomiczny,0
metropolia,1
metropolita,0
metroseksualista,1
metroseksualny,1
metrosić,1
metrowy,0
metrum,0
metryczna jednostka masy,0
metryczna jednostka objętość,0
metryczność,0
metryczny,0
metryka,0
metternichowski,0
metyloacetylen,0
metyloanilina,0
metylofenol,0
metylomorfina,0
metylowy,0
metys,0
mewa,0
mewka,1
mewowaty,0
mewowiec,0
mewy-siewki,0
mezanino,0
mezoarchaika,0
mezokarp,0
mezolit,0
mezolityczny,0
mezomorficzny,0
mezomorfik,0
mezopauza,0
mezopotamski,0
mezoproterozoik,0
mezoregion,0
mezosfera,0
mezotelium,0
mezozaur,0
mezozoiczny,0
mezuza,0
mezytylen,0
mezzanino,0
mezzosopranowy,0
mezć,0
mgielny,1
mglista,1
mglistość,1
mglisty,1
mgnienie,0
mgnienie oko,0
mgła wykładniczy,0
mgławicowość,1
mgławicowy,1
mgławy,1
mianowaniec,1
miara,1
miara wierszowy,0
miara łukowy,0
miareczka,0
miarka,0
miarodajnia,1
miarodajność,1
miarodajny,1
miarola,0
miarowość,0
miarowy,1
miasteczko,0
miasteczko akademicki,0
miasteczko komunikacyjny,0
miasteczko rowerowy,0
miasteczko studencki,0
miasteczko wodny,0
miasteczkowy,1
miastkowaty,0
miasto,0
miasto ogród,0
miasto otworzyć,0
miasto powiatowy,0
miasto satelicki,0
miasto stołeczny,0
miasto umarły,0
miasto wojewódzki,0
miasto-ogród,0
miasto-państwo,0
miasto-satelita,0
miastotwórczy,0
miastowiec,1
miastowość,1
miastowy,1
miastuga,0
miazga,0
miazga twórczy,0
miazma,0
miazma homeopatyczny,0
miazmatyczny,1
miałki,1
miażdżyć,1
miceński,0
micha,1
michalita,0
michałek,0
michnikowski,0
michnikowszczyzna,1
mickiewiczolog,0
mickiewiczowski,0
mickiewiczowy,0
miczman,0
midasowy,1
miechowita,0
miechunka,0
miecz Damoklesić,1
miecz Damoklesowy,1
miecz obosieczny,1
miecznik,0
miecznik brązowy,0
miecznik ciemny,0
miecznik łąkowy,0
miecznikowaty,0
mieczogon,0
mieczorić,0
mieczowaty,0
miednica,0
miedniczka,0
miedza,0
miedziaczek,0
miedziak sosnowiec,0
miedzianobrody,0
miedzianoczerwony,0
miedzianoskóry,0
miedzianozłoty,0
miedziany,0
miedzionośny,0
miedziopierś,0
miedziopierś alpejski,0
miedziopierś arktyczny,0
miedziopierś błyszczeć,0
miedziopierś górski,0
miedziopierś metaliczny,0
miedziopierś północny,0
miedziopierś żółtoplamsić,0
miedziowiec,0
miedziownik,0
miejsce,0
miejsce leżeć,0
miejsce noclegowy,0
miejsce obsługi podróżny,0
miejsce odosobnienie,0
miejsce parkingowy,0
miejsce pochówek,0
miejsce postojowy,0
miejsce praca,0
miejsce siedzieć,0
miejsce stojący,0
miejsce wiecznego spoczynek,0
miejsce wolny,0
miejsce zajęty,0
miejsce zamieszkanie,0
miejsce zatrudnienie,0
miejsce zebranie,0
miejsce święty,0
miejscowość,0
miejscowy,0
miejski,1
miejskość,1
mielcuch,0
mielizna,0
mielnica,0
mielonka,0
mieniak,0
mieniak metis,0
mieniak metisowy,0
mieniak strużnik,0
mieniak tęczowiec,0
mieniak tęczowy,0
mieniać,1
mieniać się,0
mienie,0
mienie ogólnonarodowy,0
mienie zamienny,0
mienić się,1
mienszewik,0
mienszewizm,0
miernia,1
mierniczy,0
miernik,0
miernikowcowaty,0
miernota,1
mierny,1
mierzalnia,1
mierzalny,1
mierzeja,0
miesiarka,0
miesierka lucernówka,0
miesierka różówka,0
miesiui,0
miesiąc,0
miesiąc anomalistyczny,0
miesiąc gwiazdowy,0
miesiąc księżycowy,0
miesiąc smoczy,0
miesiąc syderyczny,0
miesiąc synodyczny,0
miesiączka,0
miesięcznica,0
miesięcznie,0
miesięczność,0
miesięczny,0
mieszacz,0
mieszalnia,0
mieszalnik,0
mieszalny,0
mieszana elastyczność popyt,0
mieszaniec,1
mieszanina,0
mieszany,1
mieszać,1
mieszać się,1
mieszać z błoto,1
mieszczanin,1
mieszczanka,0
mieszczański,1
mieszczańskość,0
mieszczaństwo,0
mieszczka,0
mieszczuch,1
mieszkalnia,0
mieszkalnictwo,0
mieszkalny,0
mieszkanie,0
mieszkanie komunalny,0
mieszkanie kwaterunkowy,0
mieszkanie lokatorski,0
mieszkanie służbowy,0
mieszkaniec,0
mieszkaniowiec,0
mieszkaniowy,0
mieszkaniówka,0
mieszkanko,1
mieszkowy,0
miewać,1
mieć,0
mieć deć,0
mieć seks,1
mieć w czub,1
mieńszewik,0
mieńszewizm,0
mieścina,1
mieścinka,1
mig,1
migacz,1
migawkowy,1
migdałowaty,0
migdałowy,0
miglanc,1
mignon,0
migotanie przedsionek,0
migotanie przedsionków serce,0
migotać,1
migotliwa,0
migotliwy,0
migrant,0
migrena,0
miguś,1
mihrab,0
mijanka,0
mijać,1
mijać się,1
mikado,0
mikać,0
miko czarny,0
mikolog,0
mikoryzowy,0
mikotoksyna,0
mikowy,0
mikołajki,0
mikroanaliza,0
mikrobar,0
mikrobentos,0
mikrobiolog,0
mikrocystyna,0
mikroekonomista,0
mikrofarad,0
mikrofilament,0
mikrofonowy,0
mikrogaus,0
mikrogram,0
mikrohematuria,0
mikrokomórka,0
mikrokosmos,0
mikrokredyt,0
mikrokropeka,0
mikrokrystaliczny,0
mikrokultura,0
mikrolit,0
mikrolitr,0
mikrometr,0
mikromikron,0
mikrominiaturowy,0
mikron,0
mikrootoczyć,0
mikropaleontolog,0
mikropaństwo,0
mikropora,0
mikroporowaty,0
mikroprocesorowy,0
mikroprzedsiębiorstwo,0
mikropęknięcie,0
mikropłatność,0
mikroradian,0
mikroregion,0
mikrorzeźba,0
mikrosekunda,0
mikrosiedlisko,0
mikroskopijnio,1
mikroskopijny,1
mikroskopowy,0
mikrospołeczeństwo,0
mikrospołeczność,0
mikroteid,0
mikrotubula,0
mikrowat,0
mikrowolt,0
mikrozaur,0
mikroświat,0
mikrus,1
mikry,1
miks,0
miksobakteria,0
miksozaur,0
mikst,0
mikwa,0
mila,1
mila angielski,0
mila chiński,0
mila kwadratowy,0
mila lądowy,0
mila metryczny,0
mila morski,0
mila na galon,0
mila na godzina,0
mila polski,0
mila skandynawski,0
mila wrocławski,0
milczek,1
milczenie,1
milczeć,0
milczkowaty,1
milcząca zgoda,0
